season,week,celebrity_name,wiki_title,wiki_edits_week,wiki_editors_week,wiki_bytes_net_week,window_start,window_end,status
20,3,Robert Herjavec,Robert Herjavec,4,4,5,2015-03-30,2015-04-05,OK
20,4,Robert Herjavec,Robert Herjavec,2,2,16,2015-04-06,2015-04-12,OK
20,5,Robert Herjavec,Robert Herjavec,1,1,0,2015-04-13,2015-04-19,OK
20,6,Robert Herjavec,Robert Herjavec,0,0,0,2015-04-20,2015-04-26,OK
20,7,Robert Herjavec,Robert Herjavec,2,2,3,2015-04-27,2015-05-03,OK
20,8,Robert Herjavec,Robert Herjavec,29,13,-2468,2015-05-04,2015-05-10,OK
20,9,Robert Herjavec,Robert Herjavec,16,12,510,2015-05-11,2015-05-17,OK
20,10,Robert Herjavec,Robert Herjavec,4,2,0,2015-05-18,2015-05-24,OK
20,1,Rumer Willis,Rumer Willis,3,3,1,2015-03-16,2015-03-22,OK
20,2,Rumer Willis,Rumer Willis,0,0,0,2015-03-23,2015-03-29,OK
20,3,Rumer Willis,Rumer Willis,0,0,0,2015-03-30,2015-04-05,OK
20,4,Rumer Willis,Rumer Willis,5,4,10,2015-04-06,2015-04-12,OK
20,5,Rumer Willis,Rumer Willis,0,0,0,2015-04-13,2015-04-19,OK
20,6,Rumer Willis,Rumer Willis,11,5,-6,2015-04-20,2015-04-26,OK
20,7,Rumer Willis,Rumer Willis,7,5,-2,2015-04-27,2015-05-03,OK
20,8,Rumer Willis,Rumer Willis,4,3,350,2015-05-04,2015-05-10,OK
20,9,Rumer Willis,Rumer Willis,4,4,1744,2015-05-11,2015-05-17,OK
20,10,Rumer Willis,Rumer Willis,41,29,-348,2015-05-18,2015-05-24,OK
20,1,Suzanne Somers,Suzanne Somers,3,1,-46,2015-03-16,2015-03-22,OK
20,2,Suzanne Somers,Suzanne Somers,0,0,0,2015-03-23,2015-03-29,OK
20,3,Suzanne Somers,Suzanne Somers,0,0,0,2015-03-30,2015-04-05,OK
20,4,Suzanne Somers,Suzanne Somers,3,2,61,2015-04-06,2015-04-12,OK
20,5,Suzanne Somers,Suzanne Somers,2,2,0,2015-04-13,2015-04-19,OK
20,6,Suzanne Somers,Suzanne Somers,0,0,0,2015-04-20,2015-04-26,OK
20,7,Suzanne Somers,Suzanne Somers,3,2,0,2015-04-27,2015-05-03,OK
20,8,Suzanne Somers,Suzanne Somers,1,1,0,2015-05-04,2015-05-10,OK
20,9,Suzanne Somers,Suzanne Somers,0,0,0,2015-05-11,2015-05-17,OK
20,10,Suzanne Somers,Suzanne Somers,3,2,8,2015-05-18,2015-05-24,OK
20,1,Willow Shields,Willow Shields,3,3,-54,2015-03-16,2015-03-22,OK
20,2,Willow Shields,Willow Shields,1,1,0,2015-03-23,2015-03-29,OK
20,3,Willow Shields,Willow Shields,0,0,0,2015-03-30,2015-04-05,OK
20,4,Willow Shields,Willow Shields,9,5,-2,2015-04-06,2015-04-12,OK
20,5,Willow Shields,Willow Shields,8,3,-18,2015-04-13,2015-04-19,OK
20,6,Willow Shields,Willow Shields,4,4,-8,2015-04-20,2015-04-26,OK
20,7,Willow Shields,Willow Shields,22,13,534,2015-04-27,2015-05-03,OK
20,8,Willow Shields,Willow Shields,1,1,0,2015-05-04,2015-05-10,OK
20,9,Willow Shields,Willow Shields,5,2,-3,2015-05-11,2015-05-17,OK
20,10,Willow Shields,Willow Shields,0,0,0,2015-05-18,2015-05-24,OK
21,1,Alek Skarlatos,Alek Skarlatos,23,13,649,2015-09-14,2015-09-20,OK
21,2,Alek Skarlatos,Alek Skarlatos,12,6,-29,2015-09-21,2015-09-27,OK
21,3,Alek Skarlatos,Alek Skarlatos,9,8,34,2015-09-28,2015-10-04,OK
21,4,Alek Skarlatos,Alek Skarlatos,13,8,1099,2015-10-05,2015-10-11,OK
21,5,Alek Skarlatos,Alek Skarlatos,6,5,353,2015-10-12,2015-10-18,OK
21,6,Alek Skarlatos,Alek Skarlatos,2,1,-58,2015-10-19,2015-10-25,OK
21,7,Alek Skarlatos,Alek Skarlatos,5,3,-254,2015-10-26,2015-11-01,OK
21,8,Alek Skarlatos,Alek Skarlatos,7,4,23,2015-11-02,2015-11-08,OK
21,9,Alek Skarlatos,Alek Skarlatos,3,2,0,2015-11-09,2015-11-15,OK
21,10,Alek Skarlatos,Alek Skarlatos,3,3,136,2015-11-16,2015-11-22,OK
21,11,Alek Skarlatos,Alek Skarlatos,9,7,190,2015-11-23,2015-11-29,OK
21,1,Alexa PenaVega,Alexa PenaVega,3,3,-94,2015-09-14,2015-09-20,OK
21,2,Alexa PenaVega,Alexa PenaVega,19,12,203,2015-09-21,2015-09-27,OK
21,3,Alexa PenaVega,Alexa PenaVega,5,5,0,2015-09-28,2015-10-04,OK
21,4,Alexa PenaVega,Alexa PenaVega,5,4,1,2015-10-05,2015-10-11,OK
21,5,Alexa PenaVega,Alexa PenaVega,1,1,0,2015-10-12,2015-10-18,OK
21,6,Alexa PenaVega,Alexa PenaVega,2,2,0,2015-10-19,2015-10-25,OK
21,7,Alexa PenaVega,Alexa PenaVega,2,1,46,2015-10-26,2015-11-01,OK
21,8,Alexa PenaVega,Alexa PenaVega,4,3,-9,2015-11-02,2015-11-08,OK
21,9,Alexa PenaVega,Alexa PenaVega,6,5,3,2015-11-09,2015-11-15,OK
21,10,Alexa PenaVega,Alexa PenaVega,2,2,-25,2015-11-16,2015-11-22,OK
21,11,Alexa PenaVega,Alexa PenaVega,0,0,0,2015-11-23,2015-11-29,OK
21,1,Andy Grammer,Andy Grammer,14,11,-145,2015-09-14,2015-09-20,OK
21,2,Andy Grammer,Andy Grammer,1,1,0,2015-09-21,2015-09-27,OK
21,3,Andy Grammer,Andy Grammer,10,7,-50,2015-09-28,2015-10-04,OK
21,4,Andy Grammer,Andy Grammer,3,2,228,2015-10-05,2015-10-11,OK
21,5,Andy Grammer,Andy Grammer,2,2,29,2015-10-12,2015-10-18,OK
21,6,Andy Grammer,Andy Grammer,5,2,-54,2015-10-19,2015-10-25,OK
21,7,Andy Grammer,Andy Grammer,1,1,0,2015-10-26,2015-11-01,OK
21,8,Andy Grammer,Andy Grammer,7,6,31,2015-11-02,2015-11-08,OK
21,9,Andy Grammer,Andy Grammer,0,0,0,2015-11-09,2015-11-15,OK
21,10,Andy Grammer,Andy Grammer,5,4,9,2015-11-16,2015-11-22,OK
21,11,Andy Grammer,Andy Grammer,3,3,172,2015-11-23,2015-11-29,OK
21,1,Bindi Irwin,Bindi Irwin,4,3,17,2015-09-14,2015-09-20,OK
21,2,Bindi Irwin,Bindi Irwin,16,9,117,2015-09-21,2015-09-27,OK
21,3,Bindi Irwin,Bindi Irwin,2,1,-18,2015-09-28,2015-10-04,OK
21,4,Bindi Irwin,Bindi Irwin,14,7,304,2015-10-05,2015-10-11,OK
21,5,Bindi Irwin,Bindi Irwin,4,3,785,2015-10-12,2015-10-18,OK
21,6,Bindi Irwin,Bindi Irwin,8,7,221,2015-10-19,2015-10-25,OK
21,7,Bindi Irwin,Bindi Irwin,5,4,18,2015-10-26,2015-11-01,OK
21,8,Bindi Irwin,Bindi Irwin,15,10,229,2015-11-02,2015-11-08,OK
21,9,Bindi Irwin,Bindi Irwin,12,8,-73,2015-11-09,2015-11-15,OK
21,10,Bindi Irwin,Bindi Irwin,7,7,0,2015-11-16,2015-11-22,OK
21,11,Bindi Irwin,Bindi Irwin,45,31,2704,2015-11-23,2015-11-29,OK
21,1,Carlos PenaVega,Carlos PenaVega,12,6,-31,2015-09-14,2015-09-20,OK
21,2,Carlos PenaVega,Carlos PenaVega,4,4,26,2015-09-21,2015-09-27,OK
21,3,Carlos PenaVega,Carlos PenaVega,3,1,2,2015-09-28,2015-10-04,OK
21,4,Carlos PenaVega,Carlos PenaVega,10,6,900,2015-10-05,2015-10-11,OK
21,5,Carlos PenaVega,Carlos PenaVega,0,0,0,2015-10-12,2015-10-18,OK
21,6,Carlos PenaVega,Carlos PenaVega,4,4,-97,2015-10-19,2015-10-25,OK
21,7,Carlos PenaVega,Carlos PenaVega,4,2,-66,2015-10-26,2015-11-01,OK
21,8,Carlos PenaVega,Carlos PenaVega,2,2,9,2015-11-02,2015-11-08,OK
21,9,Carlos PenaVega,Carlos PenaVega,7,5,0,2015-11-09,2015-11-15,OK
21,10,Carlos PenaVega,Carlos PenaVega,8,5,682,2015-11-16,2015-11-22,OK
21,11,Carlos PenaVega,Carlos PenaVega,4,4,-10,2015-11-23,2015-11-29,OK
21,1,Chaka Khan,Chaka Khan,5,2,-191,2015-09-14,2015-09-20,OK
21,2,Chaka Khan,Chaka Khan,1,1,0,2015-09-21,2015-09-27,OK
21,3,Chaka Khan,Chaka Khan,0,0,0,2015-09-28,2015-10-04,OK
21,4,Chaka Khan,Chaka Khan,6,6,-57,2015-10-05,2015-10-11,OK
21,5,Chaka Khan,Chaka Khan,2,1,-8,2015-10-12,2015-10-18,OK
21,6,Chaka Khan,Chaka Khan,0,0,0,2015-10-19,2015-10-25,OK
21,7,Chaka Khan,Chaka Khan,5,3,109,2015-10-26,2015-11-01,OK
21,8,Chaka Khan,Chaka Khan,1,1,0,2015-11-02,2015-11-08,OK
21,9,Chaka Khan,Chaka Khan,5,4,9,2015-11-09,2015-11-15,OK
21,10,Chaka Khan,Chaka Khan,1,1,0,2015-11-16,2015-11-22,OK
21,11,Chaka Khan,Chaka Khan,3,2,1,2015-11-23,2015-11-29,OK
21,1,Gary Busey,Gary Busey,11,7,89,2015-09-14,2015-09-20,OK
21,2,Gary Busey,Gary Busey,0,0,0,2015-09-21,2015-09-27,OK
21,3,Gary Busey,Gary Busey,0,0,0,2015-09-28,2015-10-04,OK
21,4,Gary Busey,Gary Busey,4,2,47,2015-10-05,2015-10-11,OK
21,5,Gary Busey,Gary Busey,1,1,0,2015-10-12,2015-10-18,OK
21,6,Gary Busey,Gary Busey,1,1,0,2015-10-19,2015-10-25,OK
21,7,Gary Busey,Gary Busey,1,1,0,2015-10-26,2015-11-01,OK
21,8,Gary Busey,Gary Busey,1,1,0,2015-11-02,2015-11-08,OK
21,9,Gary Busey,Gary Busey,0,0,0,2015-11-09,2015-11-15,OK
21,10,Gary Busey,Gary Busey,0,0,0,2015-11-16,2015-11-22,OK
21,11,Gary Busey,Gary Busey,1,1,0,2015-11-23,2015-11-29,OK
21,1,Hayes Grier,Hayes Grier,21,13,352,2015-09-14,2015-09-20,OK
21,2,Hayes Grier,Hayes Grier,16,10,-221,2015-09-21,2015-09-27,OK
21,3,Hayes Grier,Hayes Grier,17,11,-60,2015-09-28,2015-10-04,OK
21,4,Hayes Grier,Hayes Grier,6,3,157,2015-10-05,2015-10-11,OK
21,5,Hayes Grier,Hayes Grier,2,2,15,2015-10-12,2015-10-18,OK
21,6,Hayes Grier,Hayes Grier,0,0,0,2015-10-19,2015-10-25,OK
21,7,Hayes Grier,Hayes Grier,1,1,0,2015-10-26,2015-11-01,OK
21,8,Hayes Grier,Hayes Grier,3,3,-28,2015-11-02,2015-11-08,OK
21,9,Hayes Grier,Hayes Grier,15,11,-237,2015-11-09,2015-11-15,OK
21,10,Hayes Grier,Hayes Grier,7,6,-326,2015-11-16,2015-11-22,OK
21,11,Hayes Grier,Hayes Grier,22,13,-212,2015-11-23,2015-11-29,OK
21,1,Kim Zolciak-Biermann,Kim Zolciak,6,3,-1,2015-09-14,2015-09-20,OK
21,2,Kim Zolciak-Biermann,Kim Zolciak,0,0,0,2015-09-21,2015-09-27,OK
21,3,Kim Zolciak-Biermann,Kim Zolciak,22,12,-16,2015-09-28,2015-10-04,OK
21,4,Kim Zolciak-Biermann,Kim Zolciak,2,1,-24,2015-10-05,2015-10-11,OK
21,5,Kim Zolciak-Biermann,Kim Zolciak,2,2,-322,2015-10-12,2015-10-18,OK
21,6,Kim Zolciak-Biermann,Kim Zolciak,0,0,0,2015-10-19,2015-10-25,OK
21,7,Kim Zolciak-Biermann,Kim Zolciak,3,3,0,2015-10-26,2015-11-01,OK
21,8,Kim Zolciak-Biermann,Kim Zolciak,2,1,0,2015-11-02,2015-11-08,OK
21,9,Kim Zolciak-Biermann,Kim Zolciak,41,9,-590,2015-11-09,2015-11-15,OK
21,10,Kim Zolciak-Biermann,Kim Zolciak,2,2,-4,2015-11-16,2015-11-22,OK
21,11,Kim Zolciak-Biermann,Kim Zolciak,12,4,-584,2015-11-23,2015-11-29,OK
21,1,Nick Carter,Nick Carter,4,4,4,2015-09-14,2015-09-20,OK
21,2,Nick Carter,Nick Carter,3,2,87,2015-09-21,2015-09-27,OK
21,3,Nick Carter,Nick Carter,6,4,-122,2015-09-28,2015-10-04,OK
21,4,Nick Carter,Nick Carter,1,1,0,2015-10-05,2015-10-11,OK
21,5,Nick Carter,Nick Carter,5,5,17,2015-10-12,2015-10-18,OK
21,6,Nick Carter,Nick Carter,4,3,0,2015-10-19,2015-10-25,OK
21,7,Nick Carter,Nick Carter,12,7,-49,2015-10-26,2015-11-01,OK
21,8,Nick Carter,Nick Carter,9,5,154,2015-11-02,2015-11-08,OK
21,9,Nick Carter,Nick Carter,4,3,-174,2015-11-09,2015-11-15,OK
21,10,Nick Carter,Nick Carter,7,5,200,2015-11-16,2015-11-22,OK
21,11,Nick Carter,Nick Carter,16,8,-764,2015-11-23,2015-11-29,OK
21,1,Paula Deen,Paula Deen,5,5,56,2015-09-14,2015-09-20,OK
21,2,Paula Deen,Paula Deen,6,6,-340,2015-09-21,2015-09-27,OK
21,3,Paula Deen,Paula Deen,5,4,33,2015-09-28,2015-10-04,OK
21,4,Paula Deen,Paula Deen,1,1,0,2015-10-05,2015-10-11,OK
21,5,Paula Deen,Paula Deen,3,3,0,2015-10-12,2015-10-18,OK
21,6,Paula Deen,Paula Deen,6,6,-18,2015-10-19,2015-10-25,OK
21,7,Paula Deen,Paula Deen,0,0,0,2015-10-26,2015-11-01,OK
21,8,Paula Deen,Paula Deen,3,3,46,2015-11-02,2015-11-08,OK
21,9,Paula Deen,Paula Deen,5,3,-82,2015-11-09,2015-11-15,OK
21,10,Paula Deen,Paula Deen,4,3,-43,2015-11-16,2015-11-22,OK
21,11,Paula Deen,Paula Deen,0,0,0,2015-11-23,2015-11-29,OK
21,1,Tamar Braxton,Tamar Braxton,14,9,155,2015-09-14,2015-09-20,OK
21,2,Tamar Braxton,Tamar Braxton,11,7,604,2015-09-21,2015-09-27,OK
21,3,Tamar Braxton,Tamar Braxton,8,6,-5,2015-09-28,2015-10-04,OK
21,4,Tamar Braxton,Tamar Braxton,11,7,-480,2015-10-05,2015-10-11,OK
21,5,Tamar Braxton,Tamar Braxton,3,2,0,2015-10-12,2015-10-18,OK
21,6,Tamar Braxton,Tamar Braxton,0,0,0,2015-10-19,2015-10-25,OK
21,7,Tamar Braxton,Tamar Braxton,5,4,0,2015-10-26,2015-11-01,OK
21,8,Tamar Braxton,Tamar Braxton,2,2,0,2015-11-02,2015-11-08,OK
21,9,Tamar Braxton,Tamar Braxton,8,7,4040,2015-11-09,2015-11-15,OK
21,10,Tamar Braxton,Tamar Braxton,13,10,-18,2015-11-16,2015-11-22,OK
21,11,Tamar Braxton,Tamar Braxton,7,5,1579,2015-11-23,2015-11-29,OK
21,1,Victor Espinoza,Victor Espinoza,0,0,0,2015-09-14,2015-09-20,OK
21,2,Victor Espinoza,Victor Espinoza,4,3,-363,2015-09-21,2015-09-27,OK
21,3,Victor Espinoza,Victor Espinoza,1,1,0,2015-09-28,2015-10-04,OK
21,4,Victor Espinoza,Victor Espinoza,2,2,-87,2015-10-05,2015-10-11,OK
21,5,Victor Espinoza,Victor Espinoza,0,0,0,2015-10-12,2015-10-18,OK
21,6,Victor Espinoza,Victor Espinoza,0,0,0,2015-10-19,2015-10-25,OK
21,7,Victor Espinoza,Victor Espinoza,1,1,0,2015-10-26,2015-11-01,OK
21,8,Victor Espinoza,Victor Espinoza,1,1,0,2015-11-02,2015-11-08,OK
21,9,Victor Espinoza,Victor Espinoza,0,0,0,2015-11-09,2015-11-15,OK
21,10,Victor Espinoza,Victor Espinoza,0,0,0,2015-11-16,2015-11-22,OK
21,11,Victor Espinoza,Victor Espinoza,0,0,0,2015-11-23,2015-11-29,OK
22,1,Antonio Brown,Antonio Brown,10,7,191,2016-03-21,2016-03-27,OK
22,2,Antonio Brown,Antonio Brown,16,9,-2,2016-03-28,2016-04-03,OK
22,3,Antonio Brown,Antonio Brown,12,7,104,2016-04-04,2016-04-10,OK
22,4,Antonio Brown,Antonio Brown,14,8,1298,2016-04-11,2016-04-17,OK
22,5,Antonio Brown,Antonio Brown,10,9,970,2016-04-18,2016-04-24,OK
22,6,Antonio Brown,Antonio Brown,7,5,10,2016-04-25,2016-05-01,OK
22,7,Antonio Brown,Antonio Brown,27,9,3,2016-05-02,2016-05-08,OK
22,8,Antonio Brown,Antonio Brown,6,2,-7,2016-05-09,2016-05-15,OK
22,9,Antonio Brown,Antonio Brown,28,14,194,2016-05-16,2016-05-22,OK
22,10,Antonio Brown,Antonio Brown,1,1,0,2016-05-23,2016-05-29,OK
22,1,Doug Flutie,Doug Flutie,3,2,-67,2016-03-21,2016-03-27,OK
22,2,Doug Flutie,Doug Flutie,3,3,133,2016-03-28,2016-04-03,OK
22,3,Doug Flutie,Doug Flutie,0,0,0,2016-04-04,2016-04-10,OK
22,4,Doug Flutie,Doug Flutie,2,2,14,2016-04-11,2016-04-17,OK
22,5,Doug Flutie,Doug Flutie,5,4,-3,2016-04-18,2016-04-24,OK
22,6,Doug Flutie,Doug Flutie,8,4,116,2016-04-25,2016-05-01,OK
22,7,Doug Flutie,Doug Flutie,0,0,0,2016-05-02,2016-05-08,OK
22,8,Doug Flutie,Doug Flutie,1,1,0,2016-05-09,2016-05-15,OK
22,9,Doug Flutie,Doug Flutie,0,0,0,2016-05-16,2016-05-22,OK
22,10,Doug Flutie,Doug Flutie,1,1,0,2016-05-23,2016-05-29,OK
22,1,Geraldo Rivera,Geraldo Rivera,5,3,0,2016-03-21,2016-03-27,OK
22,2,Geraldo Rivera,Geraldo Rivera,9,7,186,2016-03-28,2016-04-03,OK
22,3,Geraldo Rivera,Geraldo Rivera,3,2,1,2016-04-04,2016-04-10,OK
22,4,Geraldo Rivera,Geraldo Rivera,1,1,0,2016-04-11,2016-04-17,OK
22,5,Geraldo Rivera,Geraldo Rivera,0,0,0,2016-04-18,2016-04-24,OK
22,6,Geraldo Rivera,Geraldo Rivera,4,1,-2407,2016-04-25,2016-05-01,OK
22,7,Geraldo Rivera,Geraldo Rivera,0,0,0,2016-05-02,2016-05-08,OK
22,8,Geraldo Rivera,Geraldo Rivera,2,2,0,2016-05-09,2016-05-15,OK
22,9,Geraldo Rivera,Geraldo Rivera,3,2,7,2016-05-16,2016-05-22,OK
22,10,Geraldo Rivera,Geraldo Rivera,0,0,0,2016-05-23,2016-05-29,OK
22,1,Ginger Zee,Ginger Zee,1,1,0,2016-03-21,2016-03-27,OK
22,2,Ginger Zee,Ginger Zee,2,1,-1,2016-03-28,2016-04-03,OK
22,3,Ginger Zee,Ginger Zee,1,1,0,2016-04-04,2016-04-10,OK
22,4,Ginger Zee,Ginger Zee,0,0,0,2016-04-11,2016-04-17,OK
22,5,Ginger Zee,Ginger Zee,1,1,0,2016-04-18,2016-04-24,OK
22,6,Ginger Zee,Ginger Zee,1,1,0,2016-04-25,2016-05-01,OK
22,7,Ginger Zee,Ginger Zee,0,0,0,2016-05-02,2016-05-08,OK
22,8,Ginger Zee,Ginger Zee,0,0,0,2016-05-09,2016-05-15,OK
22,9,Ginger Zee,Ginger Zee,5,3,84,2016-05-16,2016-05-22,OK
22,10,Ginger Zee,Ginger Zee,8,6,44,2016-05-23,2016-05-29,OK
22,1,Jodie Sweetin,Jodie Sweetin,3,2,0,2016-03-21,2016-03-27,OK
22,2,Jodie Sweetin,Jodie Sweetin,0,0,0,2016-03-28,2016-04-03,OK
22,3,Jodie Sweetin,Jodie Sweetin,6,3,97,2016-04-04,2016-04-10,OK
22,4,Jodie Sweetin,Jodie Sweetin,9,5,-356,2016-04-11,2016-04-17,OK
22,5,Jodie Sweetin,Jodie Sweetin,0,0,0,2016-04-18,2016-04-24,OK
22,6,Jodie Sweetin,Jodie Sweetin,1,1,0,2016-04-25,2016-05-01,OK
22,7,Jodie Sweetin,Jodie Sweetin,2,1,0,2016-05-02,2016-05-08,OK
22,8,Jodie Sweetin,Jodie Sweetin,2,2,0,2016-05-09,2016-05-15,OK
22,9,Jodie Sweetin,Jodie Sweetin,0,0,0,2016-05-16,2016-05-22,OK
22,10,Jodie Sweetin,Jodie Sweetin,0,0,0,2016-05-23,2016-05-29,OK
22,1,Kim Fields,Kim Fields,6,4,144,2016-03-21,2016-03-27,OK
22,2,Kim Fields,Kim Fields,2,2,0,2016-03-28,2016-04-03,OK
22,3,Kim Fields,Kim Fields,0,0,0,2016-04-04,2016-04-10,OK
22,4,Kim Fields,Kim Fields,3,3,0,2016-04-11,2016-04-17,OK
22,5,Kim Fields,Kim Fields,18,8,-3661,2016-04-18,2016-04-24,OK
22,6,Kim Fields,Kim Fields,4,1,4,2016-04-25,2016-05-01,OK
22,7,Kim Fields,Kim Fields,1,1,0,2016-05-02,2016-05-08,OK
22,8,Kim Fields,Kim Fields,1,1,0,2016-05-09,2016-05-15,OK
22,9,Kim Fields,Kim Fields,0,0,0,2016-05-16,2016-05-22,OK
22,10,Kim Fields,Kim Fields,1,1,0,2016-05-23,2016-05-29,OK
22,1,Marla Maples,Marla Maples,11,8,71,2016-03-21,2016-03-27,OK
22,2,Marla Maples,Marla Maples,0,0,0,2016-03-28,2016-04-03,OK
22,3,Marla Maples,Marla Maples,3,3,0,2016-04-04,2016-04-10,OK
22,4,Marla Maples,Marla Maples,3,2,-21,2016-04-11,2016-04-17,OK
22,5,Marla Maples,Marla Maples,1,1,0,2016-04-18,2016-04-24,OK
22,6,Marla Maples,Marla Maples,7,2,-902,2016-04-25,2016-05-01,OK
22,7,Marla Maples,Marla Maples,4,3,-3,2016-05-02,2016-05-08,OK
22,8,Marla Maples,Marla Maples,6,4,-13,2016-05-09,2016-05-15,OK
22,9,Marla Maples,Marla Maples,4,4,0,2016-05-16,2016-05-22,OK
22,10,Marla Maples,Marla Maples,0,0,0,2016-05-23,2016-05-29,OK
22,1,Mischa Barton,Mischa Barton,1,1,0,2016-03-21,2016-03-27,OK
22,2,Mischa Barton,Mischa Barton,0,0,0,2016-03-28,2016-04-03,OK
22,3,Mischa Barton,Mischa Barton,1,1,0,2016-04-04,2016-04-10,OK
22,4,Mischa Barton,Mischa Barton,0,0,0,2016-04-11,2016-04-17,OK
22,5,Mischa Barton,Mischa Barton,0,0,0,2016-04-18,2016-04-24,OK
22,6,Mischa Barton,Mischa Barton,0,0,0,2016-04-25,2016-05-01,OK
22,7,Mischa Barton,Mischa Barton,0,0,0,2016-05-02,2016-05-08,OK
22,8,Mischa Barton,Mischa Barton,0,0,0,2016-05-09,2016-05-15,OK
22,9,Mischa Barton,Mischa Barton,0,0,0,2016-05-16,2016-05-22,OK
22,10,Mischa Barton,Mischa Barton,0,0,0,2016-05-23,2016-05-29,OK
22,1,Nyle DiMarco,Nyle DiMarco,10,8,51,2016-03-21,2016-03-27,OK
22,2,Nyle DiMarco,Nyle DiMarco,8,8,217,2016-03-28,2016-04-03,OK
22,3,Nyle DiMarco,Nyle DiMarco,7,5,450,2016-04-04,2016-04-10,OK
22,4,Nyle DiMarco,Nyle DiMarco,16,11,75,2016-04-11,2016-04-17,OK
22,5,Nyle DiMarco,Nyle DiMarco,6,6,-23,2016-04-18,2016-04-24,OK
22,6,Nyle DiMarco,Nyle DiMarco,6,4,1,2016-04-25,2016-05-01,OK
22,7,Nyle DiMarco,Nyle DiMarco,1,1,0,2016-05-02,2016-05-08,OK
22,8,Nyle DiMarco,Nyle DiMarco,0,0,0,2016-05-09,2016-05-15,OK
22,9,Nyle DiMarco,Nyle DiMarco,6,4,686,2016-05-16,2016-05-22,OK
22,10,Nyle DiMarco,Nyle DiMarco,103,37,-2320,2016-05-23,2016-05-29,OK
22,1,Paige VanZant,Paige VanZant,1,1,0,2016-03-21,2016-03-27,OK
22,2,Paige VanZant,Paige VanZant,2,2,0,2016-03-28,2016-04-03,OK
22,3,Paige VanZant,Paige VanZant,6,4,-1,2016-04-04,2016-04-10,OK
22,4,Paige VanZant,Paige VanZant,0,0,0,2016-04-11,2016-04-17,OK
22,5,Paige VanZant,Paige VanZant,3,3,0,2016-04-18,2016-04-24,OK
22,6,Paige VanZant,Paige VanZant,0,0,0,2016-04-25,2016-05-01,OK
22,7,Paige VanZant,Paige VanZant,1,1,0,2016-05-02,2016-05-08,OK
22,8,Paige VanZant,Paige VanZant,1,1,0,2016-05-09,2016-05-15,OK
22,9,Paige VanZant,Paige VanZant,11,4,29,2016-05-16,2016-05-22,OK
22,10,Paige VanZant,Paige VanZant,16,10,393,2016-05-23,2016-05-29,OK
22,1,Von Miller,Von Miller,22,12,197,2016-03-21,2016-03-27,OK
22,2,Von Miller,Von Miller,10,8,-121,2016-03-28,2016-04-03,OK
22,3,Von Miller,Von Miller,7,7,-40,2016-04-04,2016-04-10,OK
22,4,Von Miller,Von Miller,19,12,1558,2016-04-11,2016-04-17,OK
22,5,Von Miller,Von Miller,3,3,-14,2016-04-18,2016-04-24,OK
22,6,Von Miller,Von Miller,25,17,-53,2016-04-25,2016-05-01,OK
22,7,Von Miller,Von Miller,2,2,0,2016-05-02,2016-05-08,OK
22,8,Von Miller,Von Miller,21,11,-117,2016-05-09,2016-05-15,OK
22,9,Von Miller,Von Miller,3,3,6,2016-05-16,2016-05-22,OK
22,10,Von Miller,Von Miller,31,15,-149,2016-05-23,2016-05-29,OK
22,1,Wanya Morris,Wanya Morris,0,0,0,2016-03-21,2016-03-27,OK
22,2,Wanya Morris,Wanya Morris,1,1,0,2016-03-28,2016-04-03,OK
22,3,Wanya Morris,Wanya Morris,2,2,0,2016-04-04,2016-04-10,OK
22,4,Wanya Morris,Wanya Morris,0,0,0,2016-04-11,2016-04-17,OK
22,5,Wanya Morris,Wanya Morris,0,0,0,2016-04-18,2016-04-24,OK
22,6,Wanya Morris,Wanya Morris,0,0,0,2016-04-25,2016-05-01,OK
22,7,Wanya Morris,Wanya Morris,0,0,0,2016-05-02,2016-05-08,OK
22,8,Wanya Morris,Wanya Morris,0,0,0,2016-05-09,2016-05-15,OK
22,9,Wanya Morris,Wanya Morris,2,2,0,2016-05-16,2016-05-22,OK
22,10,Wanya Morris,Wanya Morris,0,0,0,2016-05-23,2016-05-29,OK
23,1,Amber Rose,Amber Rose,10,5,-3,2016-09-12,2016-09-18,OK
23,2,Amber Rose,Amber Rose,11,10,-1,2016-09-19,2016-09-25,OK
23,3,Amber Rose,Amber Rose,26,15,394,2016-09-26,2016-10-02,OK
23,4,Amber Rose,Amber Rose,14,13,110,2016-10-03,2016-10-09,OK
23,5,Amber Rose,Amber Rose,9,6,443,2016-10-10,2016-10-16,OK
23,6,Amber Rose,Amber Rose,9,9,372,2016-10-17,2016-10-23,OK
23,7,Amber Rose,Amber Rose,4,3,0,2016-10-24,2016-10-30,OK
23,8,Amber Rose,Amber Rose,7,5,-105,2016-10-31,2016-11-06,OK
23,9,Amber Rose,Amber Rose,11,10,-18,2016-11-07,2016-11-13,OK
23,10,Amber Rose,Amber Rose,7,5,26,2016-11-14,2016-11-20,OK
23,11,Amber Rose,Amber Rose,3,3,-5,2016-11-21,2016-11-27,OK
23,1,Babyface,Babyface (musician),9,4,417,2016-09-12,2016-09-18,OK
23,2,Babyface,Babyface (musician),0,0,0,2016-09-19,2016-09-25,OK
23,3,Babyface,Babyface (musician),1,1,0,2016-09-26,2016-10-02,OK
23,4,Babyface,Babyface (musician),12,7,-193,2016-10-03,2016-10-09,OK
